"title","url"
"[koreaeundan_official]  2019_마시는 고려은단 비타민C 1000 광고 -로켓편] 피로가 쌓이기전, 미리미리 천미리45""","https://www.youtube.com/watch?v=Zwj4aDRQWUs"
"닥터엠 당N 500ml 바나바잎 추출물 차 음료 기능성표시식품, 500ml, 20개","https://www.youtube.com/watch?v=WPXsyiRm62w"
"FromBIO 관절 연골 보스웰리아 850mg 건강기능식품, 30정, 5개","https://www.youtube.com/watch?v=2mpvUe_8xuk"
"세노비스 프로바이오틱스 TV광고 20","https://www.youtube.com/watch?v=Ts0y5vJ4qYA"
"익스트림 한 남자 김종국이 추천하는 오메가 3","https://www.youtube.com/watch?v=OGk1KkvFp_A"
"뉴트리디데이 프리미엄 루테인 골드, 90정, 2개  #눈피로 #루테인골드 #눈건강 #하루한알 #눈보호 #뉴트리디데이","https://www.youtube.com/watch?v=CNIyJWPy9CE"
"(광고) 부모님께 필요한 건 따로있죠- 옵티MSM 관절영양제 관절연골 통증염증 #추석선물추천 #부모님선물 #관절영양제  #KFDA인증 #추석건강선물 #재구매율높은제품 #명절선물추천","https://www.youtube.com/watch?v=UmJDwZk47yY"
"뉴트리돔 밀크씨슬(간 영양제)","https://www.youtube.com/watch?v=Qy3qdOw5Nac"
"[AI영상]하루한포 액상 칼마디 데이 칼슘 마그네슘","https://www.youtube.com/watch?v=Gc0b5hpZldE"
"아침마당 홍삼 | 브랜드 광고 영상","https://www.youtube.com/watch?v=O98LFJqxzbc"
"영양제는 정신적 자기위로에 불과한 것인가?! 특히 비타민C 메가도스(플라시보 끝판왕)🤔🤔","https://www.youtube.com/watch?v=_1CaCeyYMsk"
"치맥 먹기전 Banaba Omega-3 Complex, 바나바,바나바잎, 바나바추출물,혈당,당뇨병,당뇨,당화혈색소,혈행,혈액순환,콜레스테롤","https://www.youtube.com/watch?v=XhCBe-eEVMM"
"[건물보] 건강기능식품 표시· 광고 심의는 어떻게 이루어질까요?","https://www.youtube.com/watch?v=3mBcpJpdVVc"
"#shorts 장건강에 탁월한 G4000 프로바이오틱스","https://www.youtube.com/watch?v=VABlVWjX9t4"
"GNM자연의품격 | 조정석 오메가3_잘나가는 오메가3의 자격(15s)","https://www.youtube.com/watch?v=R7Ge8dzdhc4"
"뉴트리원 루테인 지아잔틴 164, 50정, 25g, 3개","https://www.youtube.com/watch?v=DRQslQWxbUY"
"MSM 유기유황 스킨케어 활용법 총정리 Q&A 주름 개선, 피부 미백, 여드름, 탈모 완화에 정말 효과 있을까? MSM 식이유황 사용법, 부작용, 활용팁, 홈케어 피부관리법","https://www.youtube.com/watch?v=V5lNSr7lCjU"
"굿케어 옥타코사놀 밀크씨슬 광고분ep1","https://www.youtube.com/watch?v=TPOAZT8yQY8"
"비타민 D 잘못 먹으면 큰일 나는 이유","https://www.youtube.com/watch?v=HPEvjAYRBFY"
"교묘한 홍삼 광고, 제대로 알고 고르세요! #팩트체크","https://www.youtube.com/watch?v=RBmscHywnzo"
"[LIVE]  이왕재 박사의 9월 비타민C 라이브 방송~!","https://www.youtube.com/watch?v=cPVdDp5GWaA"
"바나바 잎의 효능 13가지(2)","https://www.youtube.com/watch?v=aLE5F98Zeb8"
"""효소식품, 건강기능식품 아닙니다""…유산균 표시도 미흡 / 연합뉴스TV (YonhapnewsTV)","https://www.youtube.com/watch?v=4TtRK2cxYQI"
"[BNRThin 비에날씬] 다이어트 유산균의 표준, 비에날씬ㅣTVC 2026ㅣ30sㅣAceBiome","https://www.youtube.com/watch?v=VLtStsctLQU"
"Promega 리얼 오메가3","https://www.youtube.com/watch?v=SXa6qF3hzEU"
"[광고] 꼭 필요한 눈 영양제! 아이클리어 루테인지아잔틴","https://www.youtube.com/watch?v=HFxie5k2eco"
"필리서치 옵티머스트 OPTI MSM 99.9% 관절 건강기능식품 90정","https://www.youtube.com/watch?v=X0jCGgzhae0"
"2021 간부터 당장! 얼라이브+밀크씨슬 6"" 사무실편A","https://www.youtube.com/watch?v=VofMQmsFxhE"
"비타민D 섭취 시 주의할 점 5가지(서울백병원 박현아 교수)","https://www.youtube.com/watch?v=HaL4uPGOcOM"
"천제명홍삼 CF 추억의 광고","https://www.youtube.com/watch?v=Rq3p_MUgCO0"
"“비타민C '이것' 알고 드세요” 영양제로 염증 못 잡습니다! 의사도 암에 걸리는 이유! 만성염증의 원인 찾는 방법 (서울대병원 이승훈 교수)","https://www.youtube.com/watch?v=cx-BVOSIdHM"
"혈관 건강을 돕는 당뇨 저격수 ‘바나바잎’ TV CHOSUN 230825 방송  | [굿모닝 정보세상] 887회 | TV조선","https://www.youtube.com/watch?v=dZZejuM-zlM"
"[건기식 광고 아카이브] 건강&다이어트 성공 비결 궁금해? 지금 바로 ""유사나""를 검색해봐!","https://www.youtube.com/watch?v=7bCseJeCsgw"
"[유료광고 포함] 유산균 뭘 드셔야 할지 고민이시면 이거 드시면 됩니다. 가성비부터 최고품질의 유산균까지 (특별한 성분의 유산균)","https://www.youtube.com/watch?v=Wf8Lfxe8OCQ"
"애플 광고 음악은 얼마를 받는가?","https://www.youtube.com/watch?v=VGYZEhFSRe4"
"어느 날 눈에서 이상한 게 튀어나왔다_루테인지아잔틴164AX","https://www.youtube.com/watch?v=IDAK_qBMhYk"
"좋은 MSM에 고르는 방법! 엠에스엠 아무거나 추천 못하는 이유! 건강식품은 신중해야 합니다","https://www.youtube.com/watch?v=Y9dd4G8uCNU"
"2021 간부터 당장! 얼라이브+밀크씨슬 9"" 테이블편","https://www.youtube.com/watch?v=Z7wgkJUI4vA"
"비타민 D가 부족하면 생기는 5가지 무서운 변화 😱 ㅣ비타민 D 결핍 증상 ㅣ 비타민 D 부족 ㅣ 골다공증 ㅣ 면역력 ㅣ 혈당 관리 ㅣ 혈압 관리 ㅣ 우울감 ㅣ 불면 ㅣ 저칼슘혈증","https://www.youtube.com/watch?v=HdfXAhd5obk"
"[광고1] 참다한 홍삼 - 고현정 (대본)","https://www.youtube.com/watch?v=Uxtqw4gap6M"
"비타민C 박사 이왕재 교수의 비타민C 이야기, 그 첫번째 [바노바기 건행쇼 1화]","https://www.youtube.com/watch?v=eJbp5Jlw9yo"
"(광고)혈당 때문에 당황하세요? 바나바면 당당합니다!","https://www.youtube.com/watch?v=elxXGc0Yqco"
"[판결록] 실제 사례로 본 건강기능식품 불법 광고 유형","https://www.youtube.com/watch?v=7fD0pZ9on7Q"
"박미선이 선택한 갱년기유산균 구매율 1위! 메노락토 프로바이오틱스","https://www.youtube.com/watch?v=ZiHnof9A28Y"
"고려은단 퓨어 알티지 rTG 오메가3 이지 60캡슐 (401mg), 60정, 6개","https://www.youtube.com/watch?v=W52J7OZNF8Y"
"뉴트리원 루테인 지아잔틴 164 알티지 오메가3 (병 포장), 100정, 3개","https://www.youtube.com/watch?v=Iv7oknydaho"
"[koreaeundan_official] 2026_고려은단 관절올케어 콘드로이친ㆍMSMㆍNAG","https://www.youtube.com/watch?v=Z3SBdiibF_o"
"[얼라이브+밀크씨슬] 간부터 당장! 얼라이브+밀크씨슬 6"" 휴게실편","https://www.youtube.com/watch?v=ZUvY4H1f7Xs"
"서울우유 면역탄탄 칼슘 아연 비타민d 젤리스틱","https://www.youtube.com/watch?v=LGDnFYgymEQ"
"정관장이 만든 남자의 홍삼, 올칸","https://www.youtube.com/watch?v=VJN1JWqixMQ"
"고려은단 비타민c 1000 스파클링 제로","https://www.youtube.com/watch?v=eS4BQF-V4Wo"
"공복 혈당을 낮추고 당뇨병을 예방 하는 최고의 영양제?! 190만 약사 유투버 실제 먹고 있는 영양제","https://www.youtube.com/watch?v=fh0PgyYBkAU"
"[건물보] '소비자를 기만하는 표시 또는 광고’의 판단 기준은?","https://www.youtube.com/watch?v=AKlokR1aKqY"
"프로가 ONE하는 ONE통 유산균 '프로바이오틱스 얼티밋'","https://www.youtube.com/watch?v=Zq2HvxT5uFs"
"[1등 오메가3] 프로메가 2023 NEW CF 메이킹 필름 (w.조인성)","https://www.youtube.com/watch?v=WMgni6flcqM"
"안국건강 - 안국 루테인 이서진 광고 CF (촬영장편 15초)","https://www.youtube.com/watch?v=J9TlCObJZ_Y"
"MSM, 관절영양제 중 체감이 큰 이유","https://www.youtube.com/watch?v=Zk5p5QJ3QJA"
"[선택하라] 밀크씨슬9, 술고래를 위한 ver.","https://www.youtube.com/watch?v=aCqm4m4jO8s"
"비타민D, 음식 vs 영양제","https://www.youtube.com/watch?v=NO_EoW2vvew"
"홍삼 CF - 홍삼의신비 편 (1994)","https://www.youtube.com/watch?v=VL0QCFGbknM"
"[koreaeundan_official] 비타민 꽉! 기운 팍! 마시는 고려은단 비타민C 1000.유재석","https://www.youtube.com/watch?v=g1Uz3wIPLtU"
"당뇨&고혈압으로 유발되는 염증 예방에 좋은 「바나바잎」 TV CHOSUN 221220 방송 | [굿모닝 정보세상] 747회 | TV조선","https://www.youtube.com/watch?v=hM1Uby0ZZi0"
"건강식품과 건강기능식품의 차이는? #shorts","https://www.youtube.com/watch?v=C99MbUttKnM"
"생균전문관리유산균 셀티아이 TVCF [아이편] 30""","https://www.youtube.com/watch?v=b-Iy9nGtFus"
"[건기식 광고 아카이브] 오메~ 작고 신선해! 아이메가 rTG 오메가3 미니","https://www.youtube.com/watch?v=_MNYBmy24nk"
"정우성이 선택한 뉴트리원 루테인지아잔틴164로!","https://www.youtube.com/watch?v=LxuL9MwWRU4"
"하루100원대 약사추천 최강가성비 영양제","https://www.youtube.com/watch?v=ZujuFGhKKAw"
"[광고] 종근당건강 헬씨칸 밀크씨슬 영양제","https://www.youtube.com/watch?v=bsHcbGd0yLg"
"햇빛에 얼마간 노출되면 비타민D가 만들어질까? #1분건강","https://www.youtube.com/watch?v=O1PNDiyV0Bg"
"손태진- 태진님 첫 광고 축하드립니다.(태진님도 hy발휘 발효홍삼도 대박나시길~)🧡","https://www.youtube.com/watch?v=Wjvhtkbv0Do"
"[koreaeundan_official] 고려은단 비타민C 하나를 먹어도 제대로! - 고려은단비타민C1000.유재석","https://www.youtube.com/watch?v=ibzN_kNSftI"
"비나이다 혈당케어 바나바잎 카무트효소 다이어트 식후 혈당관리 영양제, 60정, 2개","https://www.youtube.com/watch?v=k9HPaTy2jAc"
"식약청 - 건강기능식품 캠페인 CF","https://www.youtube.com/watch?v=CO4qfhHDIZo"
"뉴트루 우먼 프로바이오틱스 여성 임산부 독일제조 유산균, 1병(30일), 30정, 1개","https://www.youtube.com/watch?v=buTGxnCq4lY"
"[koreaeundan_official] 2025_고려은단 식물성 오메가3 시리즈 광고_유재석_30","https://www.youtube.com/watch?v=__ElznvtLdE"
"(광고)일양약품 눈건강 루테인 골드!!!💊","https://www.youtube.com/watch?v=MWx5nDT8pDk"
"미스미네랄 MSM 콜라겐 바디워시","https://www.youtube.com/watch?v=_PWNqecS_2Q"
"GNCHERBALPLUS 밀크씨슬, 60정, 1개","https://www.youtube.com/watch?v=cX8F8EeOMq8"
"뼈 건강, 피로 회복에 필수적인 직구 칼슘 마그네슘. 이 제품으로 고르시면 고민 끝입니다","https://www.youtube.com/watch?v=OMHvZFP5KAw"
"농협홍삼 한삼인 남궁민 TV광고","https://www.youtube.com/watch?v=_4u1GCNQ0zo"
"[koreaeundan_official] 2023 고려은단 비타민C 1000 광고_단골손님 편_유재석_30s","https://www.youtube.com/watch?v=l9l353eNlY8"
"치맥먹고 혈당조절 건강기능식품 웰니스바나바 노주현 CF출연,당뇨,당뇨병,바나바,혈당,혈당조절,바나바잎추출물","https://www.youtube.com/watch?v=m3LOPmMjnpE"
"네이버쇼핑에서 삽니다. 건강기능식품은 꼭. #shorts","https://www.youtube.com/watch?v=EAxnUAixD_g"
"고려은단 프로바이오틱스 유산균 스페셜팃 30정 3개.#고려은단 #프로바이오틱스 #유산균 #장건강 #건강관리 #유익균 #면역력","https://www.youtube.com/watch?v=cRI-xo48mcI"
"리브펫 오메가3로 호강하는 대박이 #광고 #리브펫오메가3 #식물성오메가","https://www.youtube.com/watch?v=_fxLvqwpNGk"
"이런 분들은 루테인 절대 드시면 안 됩니다. #shorts","https://www.youtube.com/watch?v=N8ZLStPZKlI"
"#MSM 1편 왜 뉴욕타임즈는 MSM을 극찬했을까? 엠에스엠 효능 바로알기!","https://www.youtube.com/watch?v=_s703PYpU6Q"
"우루사 vs 밀크씨슬. 약사의 선택은? (상담실화) #shorts","https://www.youtube.com/watch?v=eJbv1XVql8I"
"골다공증 비타민D를 추천하지 않는 사람들 #칼슘제 #비타민D3 #비타민K2 #갱년기영양제","https://www.youtube.com/watch?v=Oc-iNpT7t18"
"[영양제 리뷰62] 육체 피로, 면역력 때문에 정관장 홍삼 스틱 찾으세요? 국내 홍삼 스틱 49종 비교 후 가성비 1등 뽑아드렸어요.(쿠팡파트너스, 아이허브 광고활동 포함)","https://www.youtube.com/watch?v=bKoSwUM7W4E"
"비타민 C 그래서 얼마나 맞아야 하나요?","https://www.youtube.com/watch?v=lLq6biB2CQs"
"애터미 혈당케어 바나바 홍삼","https://www.youtube.com/watch?v=mGso1Ei1MIg"
"[유니콘트로피] 쿨하게 변하자! 건강기능식품 쿨변 광고 15s (feat.배우 이규한)","https://www.youtube.com/watch?v=FdAyfXQ7jrY"
"유산균 섭취 당장 중단해야 하는 위험신호는? (유산균 다빈도 질문)","https://www.youtube.com/watch?v=cWicr87Jn-A"
"닥터린 하이퍼셀 알티지 오메가3","https://www.youtube.com/watch?v=cFElF5ncUtk"
"GNM자연의품격 | 조정석 루테인_눈을 위한 풀코스(15s)","https://www.youtube.com/watch?v=NUsjW5_YXcs"
"MSM 관절영양제 이렇게 고르십시요(염증, 관절통, 탈모, 피부건강에도 개선 효과)","https://www.youtube.com/watch?v=b3JnZvhTuVo"
"대웅제약 에너씨슬 밀크씨슬, 60정, 2개","https://www.youtube.com/watch?v=eliz4irOChY"
"의사가 직접 고른 영양제 2가지 | 쏜리서치 S.A.T, 칼슘 마그네슘","https://www.youtube.com/watch?v=PQPEy-7FBZw"
"베트남 하노이 번화가에서 아침마당홍삼 전광판 광고중","https://www.youtube.com/watch?v=bcj3CLBkg5U"
"현직 의사가 말하는 비타민c메가도스 복용방법? #메가도스","https://www.youtube.com/watch?v=lqb6M6ZvI_Q"
"일양약품 혈당건강 바나바리프 식후 혈당케어, 60정, 3개","https://www.youtube.com/watch?v=mTVnYCElFYs"
"디지털 마케팅 전략 | 건강기능식품(건기식) 광고 성공하는 절대 전략 알려드립니다! #마케팅교육 #건기식광고","https://www.youtube.com/watch?v=HqZxk62WMS4"
"위건강에는..?? 윌작약 #에치와이 #프로바이오틱스 #위건강","https://www.youtube.com/watch?v=dEhw3VU05lQ"
"쿠팡 인기 오메가3. 이런 제품을 사야 돈이 안 아까워요 (쿠팡 인기 오메가3 분석)","https://www.youtube.com/watch?v=ddx_dICl1uI"
"안국 루테인 2017년 TV 광고 - 대기실","https://www.youtube.com/watch?v=NkPCquO6nIA"
"관절살리도M 옵티 MSM 원료","https://www.youtube.com/watch?v=cBZk8yOvCC0"
"shorts 밀크씨슬","https://www.youtube.com/watch?v=f2A5oKLd_XE"
"[광고] 우리 아이 면역건강을 위한 뉴트리가든비타민D키즈 !","https://www.youtube.com/watch?v=Q8DHae3TIZY"
"아침마당 홍삼 | 제품 광고 영상_기상 편","https://www.youtube.com/watch?v=dQrg1xy2UdM"
"[koreaeundan_official] 2020_마시는 고려은단 비타민C 1000 광고_에어로빅 편_유재석_15""","https://www.youtube.com/watch?v=qewI1U_8lW4"
"(광고)“식후 혈당 스파이크 완전 차단! 바나바잎추출물의 진짜 효능 & 복용법”","https://www.youtube.com/watch?v=mcomvy4DpDc"
"#박서진💕빙그레tft 건강기능식품(광고모델)축하합니다:#박서진#박서진광고모델#빙그레tft #빙그레건강기능식품#빙그레tft몰#네이브쇼핑#이벤트당첨🎉추첨(서진 왕자님 폴라이드 사진","https://www.youtube.com/watch?v=N-N8sHl8_j4"
"최고 품질 해외 직구 유산균, 이걸 드세요 (변비, 설사, 복부 팽만, 가스참 소화불량에 극적인 변화를 주는 유산균 )","https://www.youtube.com/watch?v=dIjjHeCWhRw"
"종소리보다 맑은 김종서","https://www.youtube.com/watch?v=exu0qjv7kzg"
"뉴트리원 루테인 지아잔틴164 월드컵시즌","https://www.youtube.com/watch?v=OicVqH32TFU"
"애터미 터마신 MSM #shorts","https://www.youtube.com/watch?v=eoe2GUtz4v8"
"[정려원의 큐비앤] 활력충전엔 N 홍경천 밀크씨슬 비타민B컴플렉스 (15"")","https://www.youtube.com/watch?v=fMK02LD6ZG8"
"건강을 위해 칼슘 먹었더니 생각도 못한 병에 걸렸습니다","https://www.youtube.com/watch?v=QJXp_YcGel4"
"""과대광고 & 가격 거품"" 국민 건강식품 정관장의 몰락.","https://www.youtube.com/watch?v=e8a4ZFSJfoI"
"""종합비타민 아닙니다"" 비타민C 이렇게 먹어야 효과 만점입니다! (이왕재 박사 통합본)","https://www.youtube.com/watch?v=qvpnC2Ftyac"
"[뉴잼스] LIVE🔴 한동훈 ""양 씨 보고 싶냐"" 패륜 막말 폭주!ㅣ추미애 사퇴 청원 3만 넘자 2시간 만에 셔터 마감 파문ㅣ한·카자흐 전략 동반자 격상!ㅣ김용민·신인규·이석현","https://www.youtube.com/watch?v=nQm8rKc-ZjE"
"건강기능식품 안전하게 고르는 방법 / YTN","https://www.youtube.com/watch?v=NIeKUEoWVCQ"
"락토온 프로바이오틱스 생유산균, 250g, 1개","https://www.youtube.com/watch?v=eeHX6oRPx8E"
"[VAP] 혈행마스터 아쿠아셀 오메가3 15’ | 혈행마스터 애니메이션","https://www.youtube.com/watch?v=hGqtSzSJVIk"
"👁️안구를 깨끗하게 해주는 영양제가 루테인이라고?? | 안과의사가 추천하는 영양제?!- [건물주 Ep.45]","https://www.youtube.com/watch?v=QAZ5vacLEMk"
"MSM 3040","https://www.youtube.com/watch?v=fTsWBbaIoF4"
"굿케어 옥타코사놀 밀크씨슬 프리미엄 골드 TV광고영상","https://www.youtube.com/watch?v=gV1tzzV5ugw"
"비타민D 부족 증상","https://www.youtube.com/watch?v=QWo616LS7Ik"
"아침마당 홍삼 | 사회공헌 광고 영상","https://www.youtube.com/watch?v=f7zrNssTUjU"
"비타민C 앰플? 올리브영vs다이소 비교해드릴게요","https://www.youtube.com/watch?v=rfKSvoCTFU0"
"일양약품 혈당건강 면역건강 식후혈당케어 영양제 바나바잎 추출물","https://www.youtube.com/watch?v=oTg1JYJBG6I"
"[건기식 광고 아카이브] 예민한 장을 편안하게, 락토핏 솔루션2 예민한 장","https://www.youtube.com/watch?v=NaLc-_bwGw8"
"프로바이오틱스로 변비 치료?…부당 광고 적발 / SBS","https://www.youtube.com/watch?v=g1YMf6J-oHI"
"심장·눈·뇌 건강에 좋은 ‘식물성 오메가-3’ #광고포함  | [건강면세점］ 21회 | TV CHOSUN 20201018 방송","https://www.youtube.com/watch?v=lIk4190EvzY"
"[휘닉스컴] 뉴트리원라이프: 루테인 지아잔틴 164 (30초 본편)","https://www.youtube.com/watch?v=Sh4-No2gZ28"
"엠에스엠 MSM  탄탄관절보","https://www.youtube.com/watch?v=ixDwKe6IQWE"
"우루사vs밀크씨슬 팩트로 종결하는 복용법. 무엇을 먹어야 할까?","https://www.youtube.com/watch?v=gYRsYs1_-FM"
"아이에게 꼭 필요한 건 칼슘 영양제가 아닌 이것..!!","https://www.youtube.com/watch?v=Qu63_4Z9e9A"
"초월홍삼 TV 광고, 송가인 초월송!","https://www.youtube.com/watch?v=h1CxUhkknyQ"
"[koreaeundan_official] 2022_고려은단 비타민C 1000 플러스 광고_런칭 편_유재석_30","https://www.youtube.com/watch?v=sDzEIcKLq5A"
"닥터엠 당N 500ml 3박스 바나바잎 추출물 차 음료, 500ml, 60개","https://www.youtube.com/watch?v=qDrsv8rZUmY"
"[심의 담당자가 직접 알려주는 광고심의] 신규 심의결과(수정적합 편)","https://www.youtube.com/watch?v=OcD8PwmCil0"
"뉴트리라이트 프로바이오틱스 & 비긴 (윤하운)","https://www.youtube.com/watch?v=gYH0BEJlqiA"
"혈관에 좋다고 오메가3 드시는 분들 주목","https://www.youtube.com/watch?v=ltaDvs5GuQA"
"루테인지아잔틴","https://www.youtube.com/watch?v=V-bSGf3aVuc"
"[광고] MSM 사기 전에 이 영상 먼저 보세요! 2026년 인기 많은 MSM 추천 TOP10 / 구매후기, 판매량, 가격이 모두 반영된 최신 순위","https://www.youtube.com/watch?v=jC07SaSNggM"
"[선택하라] 늦기 전에, 선택하라 밀크씨슬9!","https://www.youtube.com/watch?v=gfXstHrUMV0"
"""5년 뒤에는 상식이 됩니다"" 최적의 비타민D 섭취 가이드 (고정댓글에 추천 제품 공개)","https://www.youtube.com/watch?v=SYAeout8bdA"
"홍삼은 먹는 것보다 흡수가 중요! 참다한홍삼 TVC (30s)","https://www.youtube.com/watch?v=jGLv9M6xHLY"
"비타민C 용량 얼마나 먹어야 할까? #shorts","https://www.youtube.com/watch?v=uFnb1svAm8E"
"닥터엠 당N 500ml 2박스 바나바잎추출물 차 음료 기능성표시식품, 500ml, 40개","https://www.youtube.com/watch?v=qQTXibCEO8s"
"건강기능식품 ‘후기형 광고’ 논란 / KBS 2021.07.12.","https://www.youtube.com/watch?v=WdWluMjJsrg"
"서울약사신협 프로바이오틱스 생유산균 100포, 250g, 1개","https://www.youtube.com/watch?v=k6xjBAwWEIo"
"[종근당건강_프로메가] 프로메가 알티지 오메가3 듀얼 3가지 장점","https://www.youtube.com/watch?v=mBgMsvMFikk"
"[광고] 특별 세일 중! 지아잔틴으로 눈 보호! | 뉴트리원 루테인 지아잔틴 164 에이엑스 |","https://www.youtube.com/watch?v=Xl9VSIn8qRY"
"만성염증을 줄여주는 MSM 효능과 주의사항.","https://www.youtube.com/watch?v=jZQfyOI_gY8"
"밀크씨슬 ! 과연 .. 효과 있을까 ?","https://www.youtube.com/watch?v=kS5fpIbY5Vs"
"오쏘몰의 차이, 독일의 독보적 농축 기술로 완성한 액상 숏츠","https://www.youtube.com/watch?v=ScczwyAh0bY"
"[농림축산식품부] 송화수 홍삼영농조합법인 송인생 대표 인터뷰","https://www.youtube.com/watch?v=lRDCJ2P_wDw"
"수만 건의 사례 모음! 비타민C 효과!!","https://www.youtube.com/watch?v=uXxbFI03W7g"
"[비타민마을[ 혈당 혈압 콜레스테롤 기억력엔 바나바잎 코큐텐 홍국 은행잎추출물","https://www.youtube.com/watch?v=qzFJGnEY2EA"
"[건강기능식품 광고 아카이브] 바이오로제트 소개 영상","https://www.youtube.com/watch?v=Xiy9aEjjvw8"
"야쿠르트 프로바이오틱스 #shorts","https://www.youtube.com/watch?v=mnl8jo33nD4"
"애터미 비건 조류 알티지 오메가3 #애터미 #오메가3","https://www.youtube.com/watch?v=mIzLM0ZWBCU"
"시력의 90%를 담당하는 효자템 루테인 지아잔틴🤩 TV CHOSUN 20220122 방송 | [기적의 인생] 85회 | TV조선","https://www.youtube.com/watch?v=XmjdZjX6-sE"
"(광고)“무릎이 ‘끼익’ 소리낸다면 MSM이 필요합니다”","https://www.youtube.com/watch?v=k-aXq4BTRo8"
"(광고)뉴트리하루 실리마린 밀크 시슬 추출물 밀크씨슬 아르기닌 플러스 야관문 글루타치온","https://www.youtube.com/watch?v=kf9ZeDWGegc"
"장상피 화생 치료, 비타민 D로 가능할까?","https://www.youtube.com/watch?v=ULN760gKBT4"
"아침마당 홍삼 | 제품 광고영상_젠가 편","https://www.youtube.com/watch?v=mrzzJjGzz4g"
"치매 걱정된다면 비타민C가 답! ""치매 막으려면 비타민C 드세요""｜뇌세포 200배 농도의 비밀 #이성미의나는꼰대다","https://www.youtube.com/watch?v=vs9CGJKapeI"
"레벨지 플러스 2026 바나바잎추출물, 크롬 제품","https://www.youtube.com/watch?v=uHZu2F--mwA"
"쁘띠앤 건강기능식품 TVC","https://www.youtube.com/watch?v=Y3a6PX8UEQ8"
"킹 프리미엄 프로바이오틱스 생유산균, 60정, 1개","https://www.youtube.com/watch?v=pYbUsvDNReo"
"혈관·간 건강 도움주는 ‘알티지 오메가3’ #광고포함  | [건강한 집］ 17회 | TV CHOSUN 20201130 방송","https://www.youtube.com/watch?v=nP9b5tZsEuE"
"안과 의사는 루테인 말고 이걸 먹습니다 #영양제","https://www.youtube.com/watch?v=YsVlxAuWIIA"
"일양약품 프라임 MSM 플러스 120정 / 식이유황 비타민D 아연 함유, 120정, 1개","https://www.youtube.com/watch?v=m1sV2_6jz28"
"GNM자연의품격 l 조정석 TVC 밀크씨슬_자격! (15s)","https://www.youtube.com/watch?v=n2rG59NyqwE"
"관절에 좋은 영양제 다 같은 칼슘이 아닙니다. 해외직구 영양제 리뷰. 칼슘, 마그네슘, 비타민k2 추천. 관절에는 이것 하나 드세요.(골다공증 영양제)","https://www.youtube.com/watch?v=VS9Q0MdqVKw"
"💪면역이 필요한 순간! 1등 홍삼 정관장, 올리브영에서 지금 바로 시작▶(6s)","https://www.youtube.com/watch?v=nCkyP2tBMJs"
"""다 틀렸습니다..이렇게 발라야 300% 효과봅니다"" 비타민C 제대로 바르는 방법을 15년차 피부과 전문의가 알려드립니다.","https://www.youtube.com/watch?v=w-eQTKQGfdQ"
"당케어유산균 바나바잎추출물식후 혈당","https://www.youtube.com/watch?v=uww_btUUgFo"
"1년만에 영업이익 88%가 감소한 여에스더 건강기능식품 - 과장광고에 이은 영업정지와 세무조사까지 총체적 난국인 근황","https://www.youtube.com/watch?v=_bGb7eX-Rk4"
"[기업PR/프로바이오틱스] 대한민국 No.1 프로바이오틱스 hy [제품편]","https://www.youtube.com/watch?v=qMZsGMHqhIo"
"[펜타클] 엔라이즈 더리얼랩 마그오메가3 (30s)","https://www.youtube.com/watch?v=pKgGgg0-XyM"
"눈 건강 책임지는 ‘루테인·마리골드’ #광고포함  | [굿모닝 정보세상] 297회  | TV CHOSUN 20201021 방송","https://www.youtube.com/watch?v=ZOJ_uBkdo-s"
"MSM 추천 판매순위 Top10 || 가격 평점 후기 비교","https://www.youtube.com/watch?v=muCLCzZmLZ0"
"굿케어 옥타코사놀 밀크씨슬 프리미엄 골드: 하루 한 알로 넘치는 활력!","https://www.youtube.com/watch?v=ngXtt-DAT9g"
"[건강라이프] ""칼슘 보충제 알고 드세요""…이러면 '큰일' / SBS","https://www.youtube.com/watch?v=Vfk_dky-sfE"
"1996 홍삼생기","https://www.youtube.com/watch?v=npWMoVnvdag"
"""무작정 비타민 먹지마세요"" 35년 비타민 C 박사가 알려주는 올바르게 섭취하는 방법 (이왕재 박사님 1부)","https://www.youtube.com/watch?v=x9M7_WTnCg0"
"[Dole] Dole 스위티오 ""바나나는 라벨로 말한다""","https://www.youtube.com/watch?v=w5R47twcmIc"
"건강식품광고는 일반 광고랑 전혀 다릅니다(건강기능식품광고)","https://www.youtube.com/watch?v=dGmvFKuR0ZQ"
"서울약사신협 프로바이오틱스 생유산균 골드, 250g, 1개","https://www.youtube.com/watch?v=t5VstpIXTYo"
"[NEW] 체력을 위한 작은 습관! 시작하자, 트리플러스 오메가-3 이뮨 우먼 (30"")","https://www.youtube.com/watch?v=qDYHLCwCa6c"
"대한민국 눈 건강 164로 사로잡다 l 루테인 지아잔틴 164 15's","https://www.youtube.com/watch?v=a5vX2dHtxUI"
"관절MSM 추천 판매순위 Top10 || 가격 평점 후기 비교","https://www.youtube.com/watch?v=nVfnw7DLCdQ"
"콜레스타 홍국 LDL콜레스테롤 혈압 간건강 밀크씨슬 건강기능식품, 30회분, 6개","https://www.youtube.com/watch?v=pBVW1fIfqxQ"
"칼슘영양제 추천! 2025년 무조건 이거다!! 역대급 가성비 최신 인기제품TOP10✅","https://www.youtube.com/watch?v=XLdNl12T2YI"
"홍삼과 탄산을 그대에게! 연한탄산홍삼드링크 홍삼연탄  (유해진)","https://www.youtube.com/watch?v=oGkzESnYgBA"
